SoilSymbol,Pasture Group,Organic Matter,pH,Unimproved,Poor,Favorable,Improved,Good,Favorable,Temp Regime,Moisture Regime,% nonproductive,Map Unit Name
MhD,2,1.34,6.9,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Makaweli stony silty clay loam, 12 to 20 percent slopes"
MhE,2,1.35,6.9,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Makaweli stony silty clay loam, 20 to 35 percent slopes, MLRA 158"
MID,8,1.41,6.1,3000,4000,5000,8000,11000,14000,isohyperthermic,udic,,"Makaalae silty clay, 7 to 25 percent slopes"
MJD,8,1.41,6.1,3000,4000,5000,8000,11000,14000,isohyperthermic,udic,,"Makaalae extremely stony silty clay, 7 to 25 percent slopes"
MkA,,3.28,5.6,,,,,,,isohyperthermic,ustic,,"Makiki clay loam, 0 to 2 percent slopes"
MlA,,3.28,5.6,,,,,,,isohyperthermic,ustic,,"Makiki stony clay loam, 0 to 3 percent slopes"
MmA,1,0.84,7.2,400,800,1200,1500,2000,2500,isohyperthermic,aridic,,"Mala silty clay, 0 to 3 percent slopes, MLRA 163"
MmB,1,0.84,7.2,400,800,1200,1500,2000,2500,isohyperthermic,aridic,,"Mala silty clay, 3 to 7 percent slopes, MLRA 163"
MnC,2,1.11,7.2,700,1200,1700,2000,2500,3000,isohyperthermic,Lithic Haplocambids,,"Mamala cobbly silty clay loam, 0 to 12 percent slopes, MLRA 163"
MoB,6,2.85,4.4,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Manana silty clay loam, 2 to 6 percent slopes"
MoC,6,2.85,4.4,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Manana silty clay loam, 6 to 12 percent slopes"
MoD2,6,2.66,4.4,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Manana silty clay loam, 12 to 25 percent slopes, eroded"
MpB,6,2.85,4.5,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Manana silty clay, 3 to 8 percent slopes"
MpC,6,2.85,4.5,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Manana silty clay, 8 to 15 percent slopes"
MpD,6,2.85,4.5,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Manana silty clay, 15 to 25 percent slopes"
MpD2,6,2.66,4.4,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Manana silty clay, 12 to 25 percent slopes, eroded"
MpE,6,2.85,4.5,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Manana silty clay, 25 to 40 percent slopes"
Mr,3,0.99,7.8,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,Mokuleia fine sandy loam
Ms,3,0.96,7.9,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,Mokuleia loam
Mt,3,0.96,7.9,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,Mokuleia clay loam
Mta,3,1.98,7.8,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Mokuleia clay loam, poorly drained variant"
Mtb,3,0.96,7.9,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,Mokuleia clay
MuA,2,0.99,6.5,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Molokai silty clay loam, 0 to 3 percent slopes, MLRA 158"
MuB,2,0.99,6.5,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Molokai silty clay loam, 3 to 7 percent slopes, MLRA 158"
MuB3,2,0.62,6.5,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Molokai silty clay loam, 3 to 7 percent slopes, severely eroded"
MuC,2,0.99,6.5,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Molokai silty clay loam, 7 to 15 percent slopes, MLRA 158"
MuC3,2,0.76,6.5,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Molokai silty clay loam, 7 to 15 percent slopes, severely eroded, MLRA 158"
MuD,2,1.47,7.2,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Molokai silty clay loam, 15 to 25 percent slopes"
MvD3,2,0.63,6.5,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Lithic Eutrotorrox, 15 to 25 percent slopes, severely eroded, MLRA 158"
MWE,8,1.41,6.1,3000,4000,5000,8000,11000,14000,isohyperthermic,udic,,"Makaalae clay, 7 to 40 percent slopes"
MXC,1,0.92,8,400,800,1200,1500,2000,2500,isohyperthermic,aridic,,"Makena loam, stony complex, 3 to 15 percent slopes"
MYD,9,12.83,6.9,4000,5000,6000,8000,10000,12000,isohyperthermic,udic,,"Malama extremely stony highly decomposed plant material, 3 to 20 percent slopes, MLRA 159A"
MZ,,83.68,,,,,,,,,Tropohemists,,Marsh
NAC,6,5.93,5,7000,9000,11000,15000,18500,22000,isothermic,udic,,"Naiwa silty clay loam, 3 to 13 percent slopes, MLRA 165"
NAC3,6,8.26,5,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Naiwa silty clay loam, 7 to 15 percent slopes, severely eroded"
NcC,3,2.25,6.7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Niu silty clay loam, 6 to 12 percent slopes, MLRA 158"
NcD,3,2.25,6.7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Niu silty clay loam, 12 to 20 percent slopes, MLRA 158"
NcD2,3,2.05,6.8,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Niu silty clay loam, 6 to 20 percent slopes, eroded, MLRA 158"
NcE2,3,2.05,6.8,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Niu silty clay loam 20 to 35 percent slopes, eroded, MLRA 158"
Nh,7,1.17,8.6,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,Nohili clay
NLE,9,8.92,5.1,4000,5000,6000,8000,10000,12000,isothermic,udic,,"Niulii silty clay loam, 7 to 30 percent slopes"
NME,9,10,5.3,4000,5000,6000,8000,10000,12000,isothermic,udic,,"Niulii medial silty clay loam, medium textured subsoil, 7 to 30 percent slopes, MLRA 164"
NnC,2,1.26,7.6,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Nonopahu clay, 2 to 10 percent slopes"
NoC,2,1.26,7.6,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Nonopahu stony clay, 2 to 12 percent slopes"
OAD,2,0.96,7.2,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Oanapuka very stony silt loam, 7 to 25 percent slopes, MLRA 157"
OED,2,0.96,7.2,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Oanapuka extremely stony silt loam, 7 to 25 percent slopes"
OFC,8,3.41,4.8,3000,4000,5000,8000,11000,14000,isothermic,Typic Kanhaplohumults,,"Olelo silty clay, 3 to 15 percent slopes, MLRA 164"
OlD,6,4.58,5.1,7000,9000,11000,15000,18500,22000,isothermic,ustic,,"Oli medial loam, 10 to 40 percent slopes, MLRA 158"
OMB,6,3.27,5.3,7000,9000,11000,15000,18500,22000,isothermic,ustic ,,"Oli medial silt loam, 13 to 45 percent slopes, MLRA 164"
OME,6,4.58,5.1,7000,9000,11000,15000,18500,22000,isothermic,ustic,,"Oli medial silt loam, 10 to 30 percent slopes, MLRA 165"
OMF,6,4.58,5.1,7000,9000,11000,15000,18500,22000,isothermic,ustic,,"Oli medial silt loam, 30 to 70 percent slopes, MLRA 165"
ONC,12,8.51,6.3,2200,2850,3500,4200,6100,8000,isothermic,ustic ,,"Olinda loam, 4 to 12 percent slopes"
OND,12,8.51,6.3,2200,2850,3500,4200,6100,8000,isothermic,ustic ,,"Olinda loam, 12 to 20 percent slopes"
ONE,12,8.51,6.3,2200,2850,3500,4200,6100,8000,isothermic,ustic ,,"Olinda loam, 20 to 40 percent slopes"
OOE,,7.24,4.6,,,,,,,isothermic,aquic,,"Olokui silty clay loam, 3 to 30 percent slopes, MLRA 158"
OPD,9,37.5,4.8,4000,5000,6000,8000,10000,12000,isohyperthermic,udic,,"Opihikao - Lava flows complex, 0 to 6 percent slopes, MLRA 159A"
PaC,8,2.67,5,3000,4000,5000,8000,11000,14000,isothermic,udic,,"Paaloa silty clay, 3 to 12 percent slopes"
PbC,8,2.67,5,3000,4000,5000,8000,11000,14000,isothermic,udic,,"Paaloa clay, 2 to 12 percent"
PcB,3,2.01,7.6,1000,1500,2000,3000,5000,7000,isohyperthermic,Torroxic Haplustolls,,"Paia silty clay, 3 to 7 percent slopes"
PcC,3,2.01,7.6,1000,1500,2000,3000,5000,7000,isohyperthermic,Torroxic Haplustolls,,"Paia silty clay, 7 to 15 percent slopes"
PcC2,3,1.88,7.6,1000,1500,2000,3000,5000,7000,isohyperthermic,Torroxic Haplustolls,,"Paia silty clay, 7 to 15 percent slopes, eroded"
PdA,2,1.13,5.5,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Pakala clay loam, 0 to 2 percent slopes"
PdC,2,1.13,5.5,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Pakala clay loam, 2 to 10 percent slopes"
PeB,8,1.83,5.3,3000,4000,5000,8000,11000,14000,isohyperthermic,ustic,,"Paumalu silty clay, 3 to 8 percent slopes"
PeC,8,1.83,5.3,3000,4000,5000,8000,11000,14000,isohyperthermic,ustic,,"Paumalu silty clay, 8-15 percent slopes"
PeD,8,1.83,5.3,3000,4000,5000,8000,11000,14000,isohyperthermic,ustic,,"Paumalu silty clay, 15 to 25 percent slopes"
PeE,8,1.83,5.3,3000,4000,5000,8000,11000,14000,isohyperthermic,ustic,,"Paumalu silty clay, 25 to 40 percent slopes"
PeF,8,1.83,5.3,3000,4000,5000,8000,11000,14000,isohyperthermic,ustic,,"Paumalu silty clay, 40 to 70 percent slopes"
PfB,8,3.21,4.5,3000,4000,5000,8000,11000,14000,isohyperthermic,ustic ,,"Pauwela clay, 3 to 7 percent slopes"
PfC,8,3.21,4.5,3000,4000,5000,8000,11000,14000,isohyperthermic,ustic ,,"Pauwela clay, 7 to 15 percent slopes"
PfD,8,3.21,4.5,3000,4000,5000,8000,11000,14000,isohyperthermic,ustic ,,"Pauwela clay, 15 to 25 percent slopes"
PGE,12,1.04,5.1,2200,2850,3500,4200,6100,8000,isothermic,udic,,"Paaiki loam, 6 to 35 percent slopes"
PGF,12,1.38,5.1,2200,2850,3500,4200,6100,8000,isothermic,udic,,"Paaiki loam, 35 to 70 percent slopes"
Ph,7,20.08,7.5,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,"Pearl Harbor clay, 0 to 2 percent slopes, MLRA 163"
PHXC,2,1.54,5.6,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Pakala extremely stony sandy clay loam, 0 to 12 percent slopes, MLRA 158"
PID,10,1.26,5.5,7000,9000,11000,14000,18000,20000,isohyperthermic,aridic,,"Pamoa silty clay, 5 to 20 percent slopes, MLRA 158"
PID2,3,0.85,5.2,1000,1500,2000,3000,5000,7000,isohyperthermic,aridic,,"Pamoa silty clay, 5 to 20 percent slopes, eroded, MLRA 158"
PIT,,,,,,,,,,,,,Pits
PJD2,3,0.85,5.2,1000,1500,2000,3000,5000,7000,isohyperthermic,aridic,,"Pamoa stony silty clay, 5 to 20 percent slopes, eroded, MLRA 158"
PkB,6,2.1,6.2,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Pohakupu silty clay loam, 0 to 8 percent slopes, MLRA 158"
PkC,6,2.1,6.3,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Pohakupu silty clay loam, 8 to 15 percent slopes"
PlB,10,3.61,4.9,7000,9000,11000,14000,18000,20000,isohyperthermic,udic,,"Pooku silty clay loam, 3 to 8 percent slopes"
PlD,10,3.61,4.9,7000,9000,11000,14000,18000,20000,isohyperthermic,udic,,"Pooku silty clay loam, 8 to 25 percent slopes"
PmB,10,3.61,4.9,7000,9000,11000,14000,18000,20000,isohyperthermic,udic,,"Pooku silty clay, 0 to 8 percent slopes"
PmC,10,3.61,4.9,7000,9000,11000,14000,18000,20000,isohyperthermic,udic,,"Pooku silty clay, 8 to 15 percent slopes"
PmD,10,3.61,4.9,7000,9000,11000,14000,18000,20000,isohyperthermic,udic,,"Pooku silty clay, 15 to 25 percent slopes"
PmE,10,3.61,4.9,7000,9000,11000,14000,18000,20000,isohyperthermic,udic,,"Pooku silty clay, 25 to 40 percent slopes"
PnA,8,3.19,5.9,3000,4000,5000,8000,11000,14000,isohyperthermic,ustic,,"Puhi silty clay loam, 0 to 3 percent slopes"
PnB,8,3.19,5.9,3000,4000,5000,8000,11000,14000,isohyperthermic,ustic,,"Puhi silty clay loam, 3 to 8 percent slopes"
PnC,8,3.19,5.9,3000,4000,5000,8000,11000,14000,isohyperthermic,ustic,,"Puhi silty clay loam, 8 to 15 percent slopes"
PnD,8,3.19,5.9,3000,4000,5000,8000,11000,14000,isohyperthermic,ustic,,"Puhi silty clay loam, 15 to 25 percent slopes"
PnE,8,3.19,5.9,3000,4000,5000,8000,11000,14000,isohyperthermic,ustic,,"Puhi silty clay loam, 25 to 40 percent slopes"
PoaB,2,0.85,7.1,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Pulehu stony sandy loam, 0 to 7 percent slopes, MLRA 163"
PoB,2,0.85,7.1,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Pulehu sandy loam, 2 to 6 percent slopes, MLRA 163"
PpA,2,0.85,7.1,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Pulehu silt loam, 0 to 3 percent slopes"
PpB,2,0.85,7.1,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Pulehu silt loam, 3 to 7 percent slopes"
PrA,2,0.85,7.1,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Pulehu cobbly silt loam, 0 to 3 percent slopes"
PrB,2,0.85,7.1,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Pulehu cobbly silt loam, 3 to 7 percent slopes"
PsA,2,0.85,7.1,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Pulehu clay loam, 0 to 3 percent slopes , MLRA 163"
PtA,2,0.85,7.1,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Pulehu cobbly clay loam, 0 to 3 percent slopes"
PtB,2,0.85,7.1,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Pulehu cobbly clay loam, 3 to 7 percent slopes"
PuB,2,0.85,7.1,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Pulehu stony clay loam, 2 to 6 percent slopes"
PvC,2,0.85,7.1,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Pulehu very stony clay loam, 0 to 12 percent slopes"
PwC,6,2.81,5.1,7000,9000,11000,15000,18500,22000,isothermic,ustic,,"Puu Opae silty clay loam, 8 to 15 percent slopes"
PwD,6,2.81,5.1,7000,9000,11000,15000,18500,22000,isothermic,ustic,,"Puu Opae silty clay loam, 15 to 25 percent slopes"
PwE,6,2.81,5.1,7000,9000,11000,15000,18500,22000,isothermic,ustic,,"Puu Opae silty clay loam, 25 to 40 percent slopes"
PXD,4,6.98,6.8,2000,3000,4000,5000,7000,9000,isothermic,ustic ,,"Pane silt loam, 7 to 25 percent slopes"
PYD,3,2.13,6.3,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Papaa clay, 6 to 25 percent slopes"
PYE,3,2.13,6.3,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Papaa clay, 20 to 35 percent slopes"
PYF,3,2.13,6.3,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Papaa clay, 35 to 70 percent slopes"
PZ,8,1.8,5.2,3000,4000,5000,8000,11000,14000,isohyperthermic,ustic,,Paumalu-Badland complex
PZUE,1,0.28,8.3,400,800,1200,1500,2000,2500,isohyperthermic,aridic,,"Puuone sand, 7 to 30 percent slopes"
PZVE,4,2.72,6.8,2000,3000,4000,5000,7000,9000,isothermic,ustic ,,"Puu Pa very stony medial silt loam, 15 to 50 percent slopes, MLRA 157"
QU,,,,,,,,,,,,,Quarry
rAAE,,25.68,,,,,,,,isomesic,Terric Haplosaprists,,"Alakai mucky peat, 0 to 30 percent slopes, MLRA 164"
rAMD,,12.68,4.9,,,,,,,isothermic,aquic,,"Amalu peat, 3 to 20 percent slopes, MLRA 164"
rAOD,,3.98,4.1,,,,,,,isothermic,aquic,,"Amalu-Olokui association, 3 to 20 percent slopes"
rCI,,0.3,6.7,,,,,,,,,,Cinder land
rHOD,11,15.59,4.1,9000,11000,13000,18000,22000,26000,isothermic,udic,,"Honomanu silty clay, 5 to 25 percent slopes"
rHR,11,15.59,4.1,9000,11000,13000,18000,22000,26000,isothermic,udic,,Honomanu-Amalu association
rHT,,7.24,4.2,,,,,,,,udic,,Hydrandepts-Tropaquods association
rLW,,0,,,,,,,,,,,"Lava flows, aa"
rRH,,0.07,,,,,,,,,,,Riverwash
rRK,,1.37,7,,,,,,,,ustic ,,Rock land
rRO,,0,,,,,,,,,,,Rock outcrop
rRR,,2.08,5.6,,,,,,,,Dystrandepts,,Rough broken land
rRS,,1.4,5.6,,,,,,,,,,Rough broken and stony land
rRT,,9.56,4.9,,,,,,,,udic,,Rough mountainous land
rRU,,0.05,,,,,,,,,,,Rubble land
rSL,,0.15,6.7,,,,,,,,Fluvents,,Sandy alluvial land
rSM,,1.79,7,,,,,,,,Fluvents,,Stony alluvial land
rSN,,0.27,6.5,,,,,,,,ustic,,Stony blown-out land
rSO,,3.08,7,,,,,,,,Typic Troporthents,,Stony colluvial land
rST,,0.83,7,,,,,,,,ustic,,Stony land
rSY,,1.37,6.4,,,,,,,,ustic,,Stony steep land
rTO,,1.94,4.2,,,,,,,,aquic,,Tropaquods
rTP,,2.92,4.9,,,,,,,isothermic,Orthoxic Tropohumults,,Tropohumults-Dystrandepts association
rVS,,0.85,7,,,,,,,,ustic,,Very stony land
rVT2,,0.74,7,,,,,,,,ustic,,"Very stony land, eroded"
rWAF,,5.61,3.8,,,,,,,isothermic,aquic,,"Waialeale mucky silty clay loam, 30 to 70 percent slopes"
TAE,9,4.55,6.7,4000,5000,6000,8000,10000,12000,isothermic,udic,,"Tantalus silt loam, 15 to 40 percent slopes"
TAF,9,4.55,6.7,4000,5000,6000,8000,10000,12000,isothermic,udic,,"Tantalus silt loam, 40 to 70 percent slopes"
TCC,9,4.55,6.7,4000,5000,6000,8000,10000,12000,isothermic,udic,,"Tantalus silty clay loam, 8 to 15 percent slopes"
TCE,9,4.55,6.7,4000,5000,6000,8000,10000,12000,isothermic,udic,,"Tantalus silty clay loam, 15 to 40 percent slopes"
TR,8,8.38,6.1,3000,4000,5000,8000,11000,14000,isohyperthermic,aquic,,"Typic Endoaquepts mucky silt loam, 1 to 15 percent slopes, MLRA 164"
ULD,13,1.63,7.1,3000,4000,10000,6000,8000,10000,isothermic,ustic ,,"Ulupalakua silt loam, 7 to 25 percent slopes"
UME,4,0.88,7.6,2000,3000,4000,5000,7000,9000,isomesic,ustic ,,"Uma loamy coarse sand, 15 to 40 percent slopes"
UMF,4,0.88,7.6,2000,3000,4000,5000,7000,9000,isomesic,ustic ,,"Uma loamy coarse sand, 40 to 70 percent slopes"
URD,4,0.88,7.6,2000,3000,4000,5000,7000,9000,isomesic,ustic ,,"Uma rocky loamy coarse sand, 7 to 25 percent slopes"
UwB,2,1.79,5.4,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Uwala silty clay loam, 2 to 7 percent slopes, MLRA 158"
UwC,2,1.79,5.4,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Uwala silty clay loam, 7 to 15 percent slopes, MLRA 158"
UwC3,2,1.42,5.5,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Uwala silty clay loam, 7 to 15 percent slopes, severely eroded, MLRA 158"
W,,,,,,,,,,,,,Water > 40 acres
W,,,,,,,,,,,,,Water
WaA,5,1.65,6.3,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Wahiawa silty clay, 0 to 3 percent slopes"
WaB,5,1.65,6.3,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Wahiawa silty clay, 3 to 8 percent slopes"
WaC,5,1.65,6.3,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Wahiawa silty clay, 8 to 15 percent slopes"
WaD2,5,1.35,6.4,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Wahiawa silty clay, 15 to 25 percent slopes, eroded"
WbB,3,1.1,7.6,1000,1500,2000,3000,5000,7000,isohyperthermic,aridic,,"Wahikuli silty clay, 3 to 7 percent slopes, MLRA 158"
WcB,3,1.1,7.6,1000,1500,2000,3000,5000,7000,isohyperthermic,aridic,,"Wahikuli stony silty clay, 3 to 7 percent slopes, MLRA 158"
WcC,3,1.1,7.6,1000,1500,2000,3000,5000,7000,isohyperthermic,aridic,,"Wahikuli stony silty clay, 7 to 15 percent slopes, MLRA 158"
WdB,3,1.1,7.6,1000,1500,2000,3000,5000,7000,isohyperthermic,aridic,,"Wahikuli very stony silty clay, 3 to 7 percent slopes, MLRA 158"
WeB,1,1.31,7,400,800,1200,1500,2000,2500,isohyperthermic,aridic,,"Waiakoa silty clay loam, 3 to 7 percent slopes"
WeC,1,1.31,7,400,800,1200,1500,2000,2500,isohyperthermic,aridic,,"Waiakoa silty clay loam, 7 to 15 percent slopes"
WfB,1,1.31,7,400,800,1200,1500,2000,2500,isohyperthermic,aridic,,"Waiakoa cobbly silty clay loam, 3 to 7 percent slopes"
WgB,1,1.31,6.6,400,800,1200,1500,2000,2500,isohyperthermic,aridic,,"Waiakoa very stony silty clay loam, 3 to 7 percent slopes, MLRA 158"
WgC,1,1.31,6.6,400,800,1200,1500,2000,2500,isohyperthermic,aridic,,"Waiakoa very stony silty clay loam, 7 to 15 percent slopes, MLRA 158"
WhB,1,1.13,6.7,400,800,1200,1500,2000,2500,isohyperthermic,aridic,,"Waiakoa extremely stony silty clay loam, 3 to 7 percent slopes, MLRA 157"
WhC,1,1.31,6.6,400,800,1200,1500,2000,2500,isohyperthermic,aridic,,"Waiakoa extremely stony silty clay loam, 7 to 15 percent slopes, MLRA 158"
WID2,1,1.12,6.6,400,800,1200,1500,2000,2500,isohyperthermic,aridic,,"Waiakoa extremely stony silty clay loam, 3 to 25 percent slopes, eroded, MLRA 157"
WJF,2,0.75,6.6,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Waiawa - Rock outcrop complex, 30 to 80 percent slopes, MLRA 158"
WkA,3,1.29,6.7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Waialua silty clay, 0 to 3 percent slopes"
WkB,3,1.29,6.7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Waialua silty clay, 3 to 8 percent slopes"
WlB,3,1.29,6.7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Waialua stony silty clay, 3 to 8 percent slopes"
WlE,3,1.29,6.7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Waialua stony silty clay, 12 to 30 percent slopes"
WmD,3,1.29,6.7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Waialua very stony silty clay, 12 to 20 percent slopes"
WnB,3,1.29,6.7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Waialua clay, 2 to 6 percent slopes"
WoA,3,1.4,6.1,1000,1500,2000,3000,5000,7000,isothermic,ustic,,"Waihuna clay, 0 to 3 percent slopes, MLRA 158"
WoB,3,1.4,6.1,1000,1500,2000,3000,5000,7000,isothermic,ustic,,"Waihuna clay, 3 to 7 percent slopes, MLRA 158"
WoC,3,1.4,6.1,1000,1500,2000,3000,5000,7000,isothermic,ustic,,"Waihuna clay, 7 to 15 percent slopes, MLRA 158"
WoD,3,1.4,6.1,1000,1500,2000,3000,5000,7000,isothermic,ustic,,"Waihuna clay, 15 to 25 percent slopes, MLRA 158"
WohB,3,1.4,6.1,1000,1500,2000,3000,5000,7000,isothermic,ustic,,"Waihuna gravelly clay, 3 to 7 percent slopes, MLRA 158"
WpaE,8,2.46,4.8,3000,4000,5000,8000,11000,14000,isohyperthermic,Typic Haplohumults,,"Waikane stony silty clay, 15 to 30 percent slopes"
WpB,8,2.46,4.8,3000,4000,5000,8000,11000,14000,isohyperthermic,Typic Haplohumults,,"Waikane silty clay, 3 to 8 percent slopes"
WpC,8,2.46,4.8,3000,4000,5000,8000,11000,14000,isohyperthermic,Typic Haplohumults,,"Waikane silty clay, 8 to 15 percent slopes"
WpE,8,2.46,4.8,3000,4000,5000,8000,11000,14000,isohyperthermic,Typic Haplohumults,,"Waikane silty clay, 25 to 40 percent slopes"
WpF,8,2.46,4.8,3000,4000,5000,8000,11000,14000,isohyperthermic,Typic Haplohumults,,"Waikane silty clay, 40 to 70 percent slopes"
WpF2,8,2.23,4.8,3000,4000,5000,8000,11000,14000,isohyperthermic,Typic Haplohumults,,"Waikane silty clay, 40 to 70 percent slopes, eroded"
WrA,2,0.83,7.2,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Waikapu silty clay loam, 0 to 3 percent slopes, MLRA 158"
WrB,2,1,7.2,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Waikapu silty clay loam, 3 to 7 percent slopes"
WrB3,2,0.83,7.2,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Waikapu silty clay loam, 3 to 7 percent slopes, severely eroded"
WrC3,2,0.83,7.2,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Waikapu silty clay loam, 7 to 15 percent slopes, severely eroded, MLRA 158"
Ws,5,1.1,7.2,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,Waikomo stony silty clay
Wt,5,1.1,7.2,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,Waikomo very rocky silty clay
Wu,5,1.1,7.2,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Waikomo - Rock outcrop complex, 2 to 6 percent slopes, MLRA 158"
WvB,3,1.99,6.1,1000,1500,2000,3000,5000,7000,isohyperthermic,aridic,,"Wailuku silty clay, 3 to 7 percent slopes, MLRA 163"
WvC,3,1.99,6.1,1000,1500,2000,3000,5000,7000,isohyperthermic,aridic,,"Wailuku silty clay, 7 to 15 percent slopes, MLRA 163"
WwC,3,1.99,6.1,1000,1500,2000,3000,5000,7000,isohyperthermic,aridic,,"Wailuku cobbly silty clay, 7 to 15 percent slopes, MLRA 163"
WxB,1,0.9,7,400,800,1200,1500,2000,2500,isohyperthermic,ustic ,,"Wainee very stony silty clay, 3 to 7 percent slopes"
WxC,1,0.9,7,400,800,1200,1500,2000,2500,isohyperthermic,ustic ,,"Wainee very stony silty clay, 7 to 15 percent slopes"
WyB,1,0.9,7,400,800,1200,1500,2000,2500,isohyperthermic,ustic ,,"Wainee extremely stony silty clay, 3 to 7 percent slopes"
WyC,1,1.2,7,400,800,1200,1500,2000,2500,isohyperthermic,ustic ,,"Wainee extremely stony silty clay, 7 to 15 percent slopes, MLRA 158"
WzA,2,1.75,6.3,700,1200,1700,2000,2500,3000,isohyperthermic,Torrertic Haplustolls,,"Waipahu silty clay, 0 to 2 percent slopes"
WzB,2,1.75,6.3,700,1200,1700,2000,2500,3000,isohyperthermic,Torrertic Haplustolls,,"Waipahu silty clay, 2 to 6 percent slopes"
WzC,2,1.75,6.3,700,1200,1700,2000,2500,3000,isohyperthermic,Torrertic Haplustolls,,"Waipahu silty clay, 6 to 12 percent slopes"
